State,Year,Area,Production,Yield (Tonne/Hectare),Season,T2M,T2M_MAX,T2M_MIN,PRECTOTCORR,ALLSKY_SFC_SW_DWN,RH2M,WS2M,NDVI_SeasonalMean,Mean_SOC,Median_SOC,Min_SOC,Max_SOC,Std_SOC
Rajasthan,2013,262808,1095610,1.91,Rabi,20.70495283018868,28.984198113207544,13.96740566037736,56.36,3780.89,37.74297169811321,1.7965094339622645,0.2930784196032527,1.128951356435442,1.1232815301852959,0.4793783622235505,2.4273759713090257,0.3479862221184003
Rajasthan,2013,262808,1095610,4.17,Rabi,20.70495283018868,28.984198113207544,13.96740566037736,56.36,3780.89,37.74297169811321,1.7965094339622645,0.2930784196032527,1.128951356435442,1.1232815301852959,0.4793783622235505,2.4273759713090257,0.3479862221184003
Rajasthan,2013,262808,1095610,3.57,Rabi,20.70495283018868,28.984198113207544,13.96740566037736,56.36,3780.89,37.74297169811321,1.7965094339622645,0.2930784196032527,1.128951356435442,1.1232815301852959,0.4793783622235505,2.4273759713090257,0.3479862221184003
Rajasthan,2013,262808,1095610,3.09,Rabi,20.70495283018868,28.984198113207544,13.96740566037736,56.36,3780.89,37.74297169811321,1.7965094339622645,0.2930784196032527,1.128951356435442,1.1232815301852959,0.4793783622235505,2.4273759713090257,0.3479862221184003
Rajasthan,2013,262808,1095610,1.32,Rabi,20.70495283018868,28.984198113207544,13.96740566037736,56.36,3780.89,37.74297169811321,1.7965094339622645,0.2930784196032527,1.128951356435442,1.1232815301852959,0.4793783622235505,2.4273759713090257,0.3479862221184003
Rajasthan,2013,262808,1095610,2.2,Rabi,20.70495283018868,28.984198113207544,13.96740566037736,56.36,3780.89,37.74297169811321,1.7965094339622645,0.2930784196032527,1.128951356435442,1.1232815301852959,0.4793783622235505,2.4273759713090257,0.3479862221184003
Rajasthan,2013,262808,1095610,4.0,Rabi,20.70495283018868,28.984198113207544,13.96740566037736,56.36,3780.89,37.74297169811321,1.7965094339622645,0.2930784196032527,1.128951356435442,1.1232815301852959,0.4793783622235505,2.4273759713090257,0.3479862221184003
Rajasthan,2013,262808,1095610,2.25,Rabi,20.70495283018868,28.984198113207544,13.96740566037736,56.36,3780.89,37.74297169811321,1.7965094339622645,0.2930784196032527,1.128951356435442,1.1232815301852959,0.4793783622235505,2.4273759713090257,0.3479862221184003
Rajasthan,2014,256659,937036,2.11,Kharif,31.32,37.0155737704918,25.991967213114755,377.41,2734.69,55.3905737704918,3.2459016393442623,0.31301062068230007,1.128951356435442,1.1232815301852959,0.4793783622235505,2.4273759713090257,0.3479862221184003
Rajasthan,2014,256659,937036,3.46,Kharif,31.32,37.0155737704918,25.991967213114755,377.41,2734.69,55.3905737704918,3.2459016393442623,0.31301062068230007,1.128951356435442,1.1232815301852959,0.4793783622235505,2.4273759713090257,0.3479862221184003
Rajasthan,2014,256659,937036,2.22,Kharif,31.32,37.0155737704918,25.991967213114755,377.41,2734.69,55.3905737704918,3.2459016393442623,0.31301062068230007,1.128951356435442,1.1232815301852959,0.4793783622235505,2.4273759713090257,0.3479862221184003
Rajasthan,2014,256659,937036,3.83,Kharif,31.32,37.0155737704918,25.991967213114755,377.41,2734.69,55.3905737704918,3.2459016393442623,0.31301062068230007,1.128951356435442,1.1232815301852959,0.4793783622235505,2.4273759713090257,0.3479862221184003
Rajasthan,2014,256659,937036,1.04,Kharif,31.32,37.0155737704918,25.991967213114755,377.41,2734.69,55.3905737704918,3.2459016393442623,0.31301062068230007,1.128951356435442,1.1232815301852959,0.4793783622235505,2.4273759713090257,0.3479862221184003
Rajasthan,2014,256659,937036,3.65,Kharif,31.32,37.0155737704918,25.991967213114755,377.41,2734.69,55.3905737704918,3.2459016393442623,0.31301062068230007,1.128951356435442,1.1232815301852959,0.4793783622235505,2.4273759713090257,0.3479862221184003
Rajasthan,2014,256659,937036,2.05,Kharif,31.32,37.0155737704918,25.991967213114755,377.41,2734.69,55.3905737704918,3.2459016393442623,0.31301062068230007,1.128951356435442,1.1232815301852959,0.4793783622235505,2.4273759713090257,0.3479862221184003
Rajasthan,2014,256659,937036,2.01,Kharif,31.32,37.0155737704918,25.991967213114755,377.41,2734.69,55.3905737704918,3.2459016393442623,0.31301062068230007,1.128951356435442,1.1232815301852959,0.4793783622235505,2.4273759713090257,0.3479862221184003
Rajasthan,2014,256659,937036,2.13,Kharif,31.32,37.0155737704918,25.991967213114755,377.41,2734.69,55.3905737704918,3.2459016393442623,0.31301062068230007,1.128951356435442,1.1232815301852959,0.4793783622235505,2.4273759713090257,0.3479862221184003
Rajasthan,2014,256659,937036,2.85,Kharif,31.32,37.0155737704918,25.991967213114755,377.41,2734.69,55.3905737704918,3.2459016393442623,0.31301062068230007,1.128951356435442,1.1232815301852959,0.4793783622235505,2.4273759713090257,0.3479862221184003
Rajasthan,2014,256659,937036,1.62,Kharif,31.32,37.0155737704918,25.991967213114755,377.41,2734.69,55.3905737704918,3.2459016393442623,0.31301062068230007,1.128951356435442,1.1232815301852959,0.4793783622235505,2.4273759713090257,0.3479862221184003
Rajasthan,2014,256659,937036,3.6,Kharif,31.32,37.0155737704918,25.991967213114755,377.41,2734.69,55.3905737704918,3.2459016393442623,0.31301062068230007,1.128951356435442,1.1232815301852959,0.4793783622235505,2.4273759713090257,0.3479862221184003
Rajasthan,2014,256659,937036,3.41,Kharif,31.32,37.0155737704918,25.991967213114755,377.41,2734.69,55.3905737704918,3.2459016393442623,0.31301062068230007,1.128951356435442,1.1232815301852959,0.4793783622235505,2.4273759713090257,0.3479862221184003
Rajasthan,2014,256659,937036,1.88,Kharif,31.32,37.0155737704918,25.991967213114755,377.41,2734.69,55.3905737704918,3.2459016393442623,0.31301062068230007,1.128951356435442,1.1232815301852959,0.4793783622235505,2.4273759713090257,0.3479862221184003
Rajasthan,2014,256659,937036,3.48,Kharif,31.32,37.0155737704918,25.991967213114755,377.41,2734.69,55.3905737704918,3.2459016393442623,0.31301062068230007,1.128951356435442,1.1232815301852959,0.4793783622235505,2.4273759713090257,0.3479862221184003
Rajasthan,2014,256659,937036,3.19,Kharif,31.32,37.0155737704918,25.991967213114755,377.41,2734.69,55.3905737704918,3.2459016393442623,0.31301062068230007,1.128951356435442,1.1232815301852959,0.4793783622235505,2.4273759713090257,0.3479862221184003
Rajasthan,2014,256659,937036,0.97,Kharif,31.32,37.0155737704918,25.991967213114755,377.41,2734.69,55.3905737704918,3.2459016393442623,0.31301062068230007,1.128951356435442,1.1232815301852959,0.4793783622235505,2.4273759713090257,0.3479862221184003
Rajasthan,2014,256659,937036,1.91,Kharif,31.32,37.0155737704918,25.991967213114755,377.41,2734.69,55.3905737704918,3.2459016393442623,0.31301062068230007,1.128951356435442,1.1232815301852959,0.4793783622235505,2.4273759713090257,0.3479862221184003
Rajasthan,2014,256659,937036,3.13,Kharif,31.32,37.0155737704918,25.991967213114755,377.41,2734.69,55.3905737704918,3.2459016393442623,0.31301062068230007,1.128951356435442,1.1232815301852959,0.4793783622235505,2.4273759713090257,0.3479862221184003
Rajasthan,2014,256659,937036,4.03,Kharif,31.32,37.0155737704918,25.991967213114755,377.41,2734.69,55.3905737704918,3.2459016393442623,0.31301062068230007,1.128951356435442,1.1232815301852959,0.4793783622235505,2.4273759713090257,0.3479862221184003
Rajasthan,2014,256659,937036,1.93,Kharif,31.32,37.0155737704918,25.991967213114755,377.41,2734.69,55.3905737704918,3.2459016393442623,0.31301062068230007,1.128951356435442,1.1232815301852959,0.4793783622235505,2.4273759713090257,0.3479862221184003
Rajasthan,2014,256659,937036,2.11,Rabi,20.971084905660376,29.43509433962264,13.87816037735849,46.29,3732.19,33.92216981132076,1.824811320754717,0.2824678829842296,1.128951356435442,1.1232815301852959,0.4793783622235505,2.4273759713090257,0.3479862221184003
Rajasthan,2014,256659,937036,3.46,Rabi,20.971084905660376,29.43509433962264,13.87816037735849,46.29,3732.19,33.92216981132076,1.824811320754717,0.2824678829842296,1.128951356435442,1.1232815301852959,0.4793783622235505,2.4273759713090257,0.3479862221184003
Rajasthan,2014,256659,937036,2.22,Rabi,20.971084905660376,29.43509433962264,13.87816037735849,46.29,3732.19,33.92216981132076,1.824811320754717,0.2824678829842296,1.128951356435442,1.1232815301852959,0.4793783622235505,2.4273759713090257,0.3479862221184003
Rajasthan,2014,256659,937036,3.83,Rabi,20.971084905660376,29.43509433962264,13.87816037735849,46.29,3732.19,33.92216981132076,1.824811320754717,0.2824678829842296,1.128951356435442,1.1232815301852959,0.4793783622235505,2.4273759713090257,0.3479862221184003
Rajasthan,2014,256659,937036,1.04,Rabi,20.971084905660376,29.43509433962264,13.87816037735849,46.29,3732.19,33.92216981132076,1.824811320754717,0.2824678829842296,1.128951356435442,1.1232815301852959,0.4793783622235505,2.4273759713090257,0.3479862221184003
Rajasthan,2014,256659,937036,3.65,Rabi,20.971084905660376,29.43509433962264,13.87816037735849,46.29,3732.19,33.92216981132076,1.824811320754717,0.2824678829842296,1.128951356435442,1.1232815301852959,0.4793783622235505,2.4273759713090257,0.3479862221184003
Rajasthan,2014,256659,937036,2.05,Rabi,20.971084905660376,29.43509433962264,13.87816037735849,46.29,3732.19,33.92216981132076,1.824811320754717,0.2824678829842296,1.128951356435442,1.1232815301852959,0.4793783622235505,2.4273759713090257,0.3479862221184003
Rajasthan,2014,256659,937036,2.01,Rabi,20.971084905660376,29.43509433962264,13.87816037735849,46.29,3732.19,33.92216981132076,1.824811320754717,0.2824678829842296,1.128951356435442,1.1232815301852959,0.4793783622235505,2.4273759713090257,0.3479862221184003
Rajasthan,2014,256659,937036,2.13,Rabi,20.971084905660376,29.43509433962264,13.87816037735849,46.29,3732.19,33.92216981132076,1.824811320754717,0.2824678829842296,1.128951356435442,1.1232815301852959,0.4793783622235505,2.4273759713090257,0.3479862221184003
Rajasthan,2014,256659,937036,2.85,Rabi,20.971084905660376,29.43509433962264,13.87816037735849,46.29,3732.19,33.92216981132076,1.824811320754717,0.2824678829842296,1.128951356435442,1.1232815301852959,0.4793783622235505,2.4273759713090257,0.3479862221184003
Rajasthan,2014,256659,937036,1.62,Rabi,20.971084905660376,29.43509433962264,13.87816037735849,46.29,3732.19,33.92216981132076,1.824811320754717,0.2824678829842296,1.128951356435442,1.1232815301852959,0.4793783622235505,2.4273759713090257,0.3479862221184003
Rajasthan,2014,256659,937036,3.6,Rabi,20.971084905660376,29.43509433962264,13.87816037735849,46.29,3732.19,33.92216981132076,1.824811320754717,0.2824678829842296,1.128951356435442,1.1232815301852959,0.4793783622235505,2.4273759713090257,0.3479862221184003
Rajasthan,2014,256659,937036,3.41,Rabi,20.971084905660376,29.43509433962264,13.87816037735849,46.29,3732.19,33.92216981132076,1.824811320754717,0.2824678829842296,1.128951356435442,1.1232815301852959,0.4793783622235505,2.4273759713090257,0.3479862221184003
Rajasthan,2014,256659,937036,1.88,Rabi,20.971084905660376,29.43509433962264,13.87816037735849,46.29,3732.19,33.92216981132076,1.824811320754717,0.2824678829842296,1.128951356435442,1.1232815301852959,0.4793783622235505,2.4273759713090257,0.3479862221184003
Rajasthan,2014,256659,937036,3.48,Rabi,20.971084905660376,29.43509433962264,13.87816037735849,46.29,3732.19,33.92216981132076,1.824811320754717,0.2824678829842296,1.128951356435442,1.1232815301852959,0.4793783622235505,2.4273759713090257,0.3479862221184003
Rajasthan,2014,256659,937036,3.19,Rabi,20.971084905660376,29.43509433962264,13.87816037735849,46.29,3732.19,33.92216981132076,1.824811320754717,0.2824678829842296,1.128951356435442,1.1232815301852959,0.4793783622235505,2.4273759713090257,0.3479862221184003
Rajasthan,2014,256659,937036,0.97,Rabi,20.971084905660376,29.43509433962264,13.87816037735849,46.29,3732.19,33.92216981132076,1.824811320754717,0.2824678829842296,1.128951356435442,1.1232815301852959,0.4793783622235505,2.4273759713090257,0.3479862221184003
Rajasthan,2014,256659,937036,1.91,Rabi,20.971084905660376,29.43509433962264,13.87816037735849,46.29,3732.19,33.92216981132076,1.824811320754717,0.2824678829842296,1.128951356435442,1.1232815301852959,0.4793783622235505,2.4273759713090257,0.3479862221184003
Rajasthan,2014,256659,937036,3.13,Rabi,20.971084905660376,29.43509433962264,13.87816037735849,46.29,3732.19,33.92216981132076,1.824811320754717,0.2824678829842296,1.128951356435442,1.1232815301852959,0.4793783622235505,2.4273759713090257,0.3479862221184003
Rajasthan,2014,256659,937036,4.03,Rabi,20.971084905660376,29.43509433962264,13.87816037735849,46.29,3732.19,33.92216981132076,1.824811320754717,0.2824678829842296,1.128951356435442,1.1232815301852959,0.4793783622235505,2.4273759713090257,0.3479862221184003
Rajasthan,2014,256659,937036,1.93,Rabi,20.971084905660376,29.43509433962264,13.87816037735849,46.29,3732.19,33.92216981132076,1.824811320754717,0.2824678829842296,1.128951356435442,1.1232815301852959,0.4793783622235505,2.4273759713090257,0.3479862221184003
Rajasthan,2015,274584,1037621,2.76,Kharif,30.767049180327867,36.57950819672131,25.26319672131148,334.17,2627.61,55.46262295081968,2.7681967213114755,0.3271863551765367,1.128951356435442,1.1232815301852959,0.4793783622235505,2.4273759713090257,0.3479862221184003
Rajasthan,2015,274584,1037621,3.65,Kharif,30.767049180327867,36.57950819672131,25.26319672131148,334.17,2627.61,55.46262295081968,2.7681967213114755,0.3271863551765367,1.128951356435442,1.1232815301852959,0.4793783622235505,2.4273759713090257,0.3479862221184003
Rajasthan,2015,274584,1037621,2.02,Kharif,30.767049180327867,36.57950819672131,25.26319672131148,334.17,2627.61,55.46262295081968,2.7681967213114755,0.3271863551765367,1.128951356435442,1.1232815301852959,0.4793783622235505,2.4273759713090257,0.3479862221184003
Rajasthan,2015,274584,1037621,4.21,Kharif,30.767049180327867,36.57950819672131,25.26319672131148,334.17,2627.61,55.46262295081968,2.7681967213114755,0.3271863551765367,1.128951356435442,1.1232815301852959,0.4793783622235505,2.4273759713090257,0.3479862221184003
Rajasthan,2015,274584,1037621,1.4,Kharif,30.767049180327867,36.57950819672131,25.26319672131148,334.17,2627.61,55.46262295081968,2.7681967213114755,0.3271863551765367,1.128951356435442,1.1232815301852959,0.4793783622235505,2.4273759713090257,0.3479862221184003
Rajasthan,2015,274584,1037621,3.81,Kharif,30.767049180327867,36.57950819672131,25.26319672131148,334.17,2627.61,55.46262295081968,2.7681967213114755,0.3271863551765367,1.128951356435442,1.1232815301852959,0.4793783622235505,2.4273759713090257,0.3479862221184003
Rajasthan,2015,274584,1037621,3.06,Kharif,30.767049180327867,36.57950819672131,25.26319672131148,334.17,2627.61,55.46262295081968,2.7681967213114755,0.3271863551765367,1.128951356435442,1.1232815301852959,0.4793783622235505,2.4273759713090257,0.3479862221184003
Rajasthan,2015,274584,1037621,2.46,Kharif,30.767049180327867,36.57950819672131,25.26319672131148,334.17,2627.61,55.46262295081968,2.7681967213114755,0.3271863551765367,1.128951356435442,1.1232815301852959,0.4793783622235505,2.4273759713090257,0.3479862221184003
Rajasthan,2015,274584,1037621,4.17,Kharif,30.767049180327867,36.57950819672131,25.26319672131148,334.17,2627.61,55.46262295081968,2.7681967213114755,0.3271863551765367,1.128951356435442,1.1232815301852959,0.4793783622235505,2.4273759713090257,0.3479862221184003
Rajasthan,2015,274584,1037621,3.48,Kharif,30.767049180327867,36.57950819672131,25.26319672131148,334.17,2627.61,55.46262295081968,2.7681967213114755,0.3271863551765367,1.128951356435442,1.1232815301852959,0.4793783622235505,2.4273759713090257,0.3479862221184003
Rajasthan,2015,274584,1037621,2.26,Kharif,30.767049180327867,36.57950819672131,25.26319672131148,334.17,2627.61,55.46262295081968,2.7681967213114755,0.3271863551765367,1.128951356435442,1.1232815301852959,0.4793783622235505,2.4273759713090257,0.3479862221184003
Rajasthan,2015,274584,1037621,3.41,Kharif,30.767049180327867,36.57950819672131,25.26319672131148,334.17,2627.61,55.46262295081968,2.7681967213114755,0.3271863551765367,1.128951356435442,1.1232815301852959,0.4793783622235505,2.4273759713090257,0.3479862221184003
Rajasthan,2015,274584,1037621,1.8,Kharif,30.767049180327867,36.57950819672131,25.26319672131148,334.17,2627.61,55.46262295081968,2.7681967213114755,0.3271863551765367,1.128951356435442,1.1232815301852959,0.4793783622235505,2.4273759713090257,0.3479862221184003
Rajasthan,2015,274584,1037621,3.78,Kharif,30.767049180327867,36.57950819672131,25.26319672131148,334.17,2627.61,55.46262295081968,2.7681967213114755,0.3271863551765367,1.128951356435442,1.1232815301852959,0.4793783622235505,2.4273759713090257,0.3479862221184003
Rajasthan,2015,274584,1037621,4.0,Kharif,30.767049180327867,36.57950819672131,25.26319672131148,334.17,2627.61,55.46262295081968,2.7681967213114755,0.3271863551765367,1.128951356435442,1.1232815301852959,0.4793783622235505,2.4273759713090257,0.3479862221184003
Rajasthan,2015,274584,1037621,3.17,Kharif,30.767049180327867,36.57950819672131,25.26319672131148,334.17,2627.61,55.46262295081968,2.7681967213114755,0.3271863551765367,1.128951356435442,1.1232815301852959,0.4793783622235505,2.4273759713090257,0.3479862221184003
Rajasthan,2015,274584,1037621,1.39,Kharif,30.767049180327867,36.57950819672131,25.26319672131148,334.17,2627.61,55.46262295081968,2.7681967213114755,0.3271863551765367,1.128951356435442,1.1232815301852959,0.4793783622235505,2.4273759713090257,0.3479862221184003
Rajasthan,2015,274584,1037621,2.01,Kharif,30.767049180327867,36.57950819672131,25.26319672131148,334.17,2627.61,55.46262295081968,2.7681967213114755,0.3271863551765367,1.128951356435442,1.1232815301852959,0.4793783622235505,2.4273759713090257,0.3479862221184003
Rajasthan,2015,274584,1037621,3.47,Kharif,30.767049180327867,36.57950819672131,25.26319672131148,334.17,2627.61,55.46262295081968,2.7681967213114755,0.3271863551765367,1.128951356435442,1.1232815301852959,0.4793783622235505,2.4273759713090257,0.3479862221184003
Rajasthan,2015,274584,1037621,3.52,Kharif,30.767049180327867,36.57950819672131,25.26319672131148,334.17,2627.61,55.46262295081968,2.7681967213114755,0.3271863551765367,1.128951356435442,1.1232815301852959,0.4793783622235505,2.4273759713090257,0.3479862221184003
Rajasthan,2015,274584,1037621,2.76,Rabi,21.288537735849054,29.868820754716975,14.130330188679244,98.38,3704.02,35.3461320754717,1.923066037735849,0.2770700663266696,1.128951356435442,1.1232815301852959,0.4793783622235505,2.4273759713090257,0.3479862221184003
Rajasthan,2015,274584,1037621,3.65,Rabi,21.288537735849054,29.868820754716975,14.130330188679244,98.38,3704.02,35.3461320754717,1.923066037735849,0.2770700663266696,1.128951356435442,1.1232815301852959,0.4793783622235505,2.4273759713090257,0.3479862221184003
Rajasthan,2015,274584,1037621,2.02,Rabi,21.288537735849054,29.868820754716975,14.130330188679244,98.38,3704.02,35.3461320754717,1.923066037735849,0.2770700663266696,1.128951356435442,1.1232815301852959,0.4793783622235505,2.4273759713090257,0.3479862221184003
Rajasthan,2015,274584,1037621,4.21,Rabi,21.288537735849054,29.868820754716975,14.130330188679244,98.38,3704.02,35.3461320754717,1.923066037735849,0.2770700663266696,1.128951356435442,1.1232815301852959,0.4793783622235505,2.4273759713090257,0.3479862221184003
Rajasthan,2015,274584,1037621,1.4,Rabi,21.288537735849054,29.868820754716975,14.130330188679244,98.38,3704.02,35.3461320754717,1.923066037735849,0.2770700663266696,1.128951356435442,1.1232815301852959,0.4793783622235505,2.4273759713090257,0.3479862221184003
Rajasthan,2015,274584,1037621,3.81,Rabi,21.288537735849054,29.868820754716975,14.130330188679244,98.38,3704.02,35.3461320754717,1.923066037735849,0.2770700663266696,1.128951356435442,1.1232815301852959,0.4793783622235505,2.4273759713090257,0.3479862221184003
Rajasthan,2015,274584,1037621,3.06,Rabi,21.288537735849054,29.868820754716975,14.130330188679244,98.38,3704.02,35.3461320754717,1.923066037735849,0.2770700663266696,1.128951356435442,1.1232815301852959,0.4793783622235505,2.4273759713090257,0.3479862221184003
Rajasthan,2015,274584,1037621,2.46,Rabi,21.288537735849054,29.868820754716975,14.130330188679244,98.38,3704.02,35.3461320754717,1.923066037735849,0.2770700663266696,1.128951356435442,1.1232815301852959,0.4793783622235505,2.4273759713090257,0.3479862221184003
Rajasthan,2015,274584,1037621,4.17,Rabi,21.288537735849054,29.868820754716975,14.130330188679244,98.38,3704.02,35.3461320754717,1.923066037735849,0.2770700663266696,1.128951356435442,1.1232815301852959,0.4793783622235505,2.4273759713090257,0.3479862221184003
Rajasthan,2015,274584,1037621,3.48,Rabi,21.288537735849054,29.868820754716975,14.130330188679244,98.38,3704.02,35.3461320754717,1.923066037735849,0.2770700663266696,1.128951356435442,1.1232815301852959,0.4793783622235505,2.4273759713090257,0.3479862221184003
Rajasthan,2015,274584,1037621,2.26,Rabi,21.288537735849054,29.868820754716975,14.130330188679244,98.38,3704.02,35.3461320754717,1.923066037735849,0.2770700663266696,1.128951356435442,1.1232815301852959,0.4793783622235505,2.4273759713090257,0.3479862221184003
Rajasthan,2015,274584,1037621,3.41,Rabi,21.288537735849054,29.868820754716975,14.130330188679244,98.38,3704.02,35.3461320754717,1.923066037735849,0.2770700663266696,1.128951356435442,1.1232815301852959,0.4793783622235505,2.4273759713090257,0.3479862221184003
Rajasthan,2015,274584,1037621,1.8,Rabi,21.288537735849054,29.868820754716975,14.130330188679244,98.38,3704.02,35.3461320754717,1.923066037735849,0.2770700663266696,1.128951356435442,1.1232815301852959,0.4793783622235505,2.4273759713090257,0.3479862221184003
Rajasthan,2015,274584,1037621,3.78,Rabi,21.288537735849054,29.868820754716975,14.130330188679244,98.38,3704.02,35.3461320754717,1.923066037735849,0.2770700663266696,1.128951356435442,1.1232815301852959,0.4793783622235505,2.4273759713090257,0.3479862221184003
Rajasthan,2015,274584,1037621,4.0,Rabi,21.288537735849054,29.868820754716975,14.130330188679244,98.38,3704.02,35.3461320754717,1.923066037735849,0.2770700663266696,1.128951356435442,1.1232815301852959,0.4793783622235505,2.4273759713090257,0.3479862221184003
Rajasthan,2015,274584,1037621,3.17,Rabi,21.288537735849054,29.868820754716975,14.130330188679244,98.38,3704.02,35.3461320754717,1.923066037735849,0.2770700663266696,1.128951356435442,1.1232815301852959,0.4793783622235505,2.4273759713090257,0.3479862221184003
Rajasthan,2015,274584,1037621,1.39,Rabi,21.288537735849054,29.868820754716975,14.130330188679244,98.38,3704.02,35.3461320754717,1.923066037735849,0.2770700663266696,1.128951356435442,1.1232815301852959,0.4793783622235505,2.4273759713090257,0.3479862221184003
Rajasthan,2015,274584,1037621,2.01,Rabi,21.288537735849054,29.868820754716975,14.130330188679244,98.38,3704.02,35.3461320754717,1.923066037735849,0.2770700663266696,1.128951356435442,1.1232815301852959,0.4793783622235505,2.4273759713090257,0.3479862221184003
Rajasthan,2015,274584,1037621,3.47,Rabi,21.288537735849054,29.868820754716975,14.130330188679244,98.38,3704.02,35.3461320754717,1.923066037735849,0.2770700663266696,1.128951356435442,1.1232815301852959,0.4793783622235505,2.4273759713090257,0.3479862221184003
Rajasthan,2015,274584,1037621,3.52,Rabi,21.288537735849054,29.868820754716975,14.130330188679244,98.38,3704.02,35.3461320754717,1.923066037735849,0.2770700663266696,1.128951356435442,1.1232815301852959,0.4793783622235505,2.4273759713090257,0.3479862221184003
Rajasthan,2016,248342,984304,3.34,Kharif,30.648688524590163,36.215,25.55565573770492,443.06,2607.17,60.68508196721312,2.725245901639344,0.32815567435325593,1.128951356435442,1.1232815301852959,0.4793783622235505,2.4273759713090257,0.3479862221184003
Rajasthan,2016,248342,984304,4.37,Kharif,30.648688524590163,36.215,25.55565573770492,443.06,2607.17,60.68508196721312,2.725245901639344,0.32815567435325593,1.128951356435442,1.1232815301852959,0.4793783622235505,2.4273759713090257,0.3479862221184003
Rajasthan,2016,248342,984304,2.04,Kharif,30.648688524590163,36.215,25.55565573770492,443.06,2607.17,60.68508196721312,2.725245901639344,0.32815567435325593,1.128951356435442,1.1232815301852959,0.4793783622235505,2.4273759713090257,0.3479862221184003
Rajasthan,2016,248342,984304,4.53,Kharif,30.648688524590163,36.215,25.55565573770492,443.06,2607.17,60.68508196721312,2.725245901639344,0.32815567435325593,1.128951356435442,1.1232815301852959,0.4793783622235505,2.4273759713090257,0.3479862221184003
Rajasthan,2016,248342,984304,1.23,Kharif,30.648688524590163,36.215,25.55565573770492,443.06,2607.17,60.68508196721312,2.725245901639344,0.32815567435325593,1.128951356435442,1.1232815301852959,0.4793783622235505,2.4273759713090257,0.3479862221184003
Rajasthan,2016,248342,984304,4.45,Kharif,30.648688524590163,36.215,25.55565573770492,443.06,2607.17,60.68508196721312,2.725245901639344,0.32815567435325593,1.128951356435442,1.1232815301852959,0.4793783622235505,2.4273759713090257,0.3479862221184003
Rajasthan,2016,248342,984304,3.6,Kharif,30.648688524590163,36.215,25.55565573770492,443.06,2607.17,60.68508196721312,2.725245901639344,0.32815567435325593,1.128951356435442,1.1232815301852959,0.4793783622235505,2.4273759713090257,0.3479862221184003
Rajasthan,2016,248342,984304,2.5,Kharif,30.648688524590163,36.215,25.55565573770492,443.06,2607.17,60.68508196721312,2.725245901639344,0.32815567435325593,1.128951356435442,1.1232815301852959,0.4793783622235505,2.4273759713090257,0.3479862221184003
Rajasthan,2016,248342,984304,4.35,Kharif,30.648688524590163,36.215,25.55565573770492,443.06,2607.17,60.68508196721312,2.725245901639344,0.32815567435325593,1.128951356435442,1.1232815301852959,0.4793783622235505,2.4273759713090257,0.3479862221184003
Rajasthan,2016,248342,984304,4.03,Kharif,30.648688524590163,36.215,25.55565573770492,443.06,2607.17,60.68508196721312,2.725245901639344,0.32815567435325593,1.128951356435442,1.1232815301852959,0.4793783622235505,2.4273759713090257,0.3479862221184003
Rajasthan,2016,248342,984304,4.08,Kharif,30.648688524590163,36.215,25.55565573770492,443.06,2607.17,60.68508196721312,2.725245901639344,0.32815567435325593,1.128951356435442,1.1232815301852959,0.4793783622235505,2.4273759713090257,0.3479862221184003
Rajasthan,2016,248342,984304,4.56,Kharif,30.648688524590163,36.215,25.55565573770492,443.06,2607.17,60.68508196721312,2.725245901639344,0.32815567435325593,1.128951356435442,1.1232815301852959,0.4793783622235505,2.4273759713090257,0.3479862221184003
Rajasthan,2016,248342,984304,2.08,Kharif,30.648688524590163,36.215,25.55565573770492,443.06,2607.17,60.68508196721312,2.725245901639344,0.32815567435325593,1.128951356435442,1.1232815301852959,0.4793783622235505,2.4273759713090257,0.3479862221184003
Rajasthan,2016,248342,984304,3.96,Kharif,30.648688524590163,36.215,25.55565573770492,443.06,2607.17,60.68508196721312,2.725245901639344,0.32815567435325593,1.128951356435442,1.1232815301852959,0.4793783622235505,2.4273759713090257,0.3479862221184003
Rajasthan,2016,248342,984304,3.62,Kharif,30.648688524590163,36.215,25.55565573770492,443.06,2607.17,60.68508196721312,2.725245901639344,0.32815567435325593,1.128951356435442,1.1232815301852959,0.4793783622235505,2.4273759713090257,0.3479862221184003
Rajasthan,2016,248342,984304,1.38,Kharif,30.648688524590163,36.215,25.55565573770492,443.06,2607.17,60.68508196721312,2.725245901639344,0.32815567435325593,1.128951356435442,1.1232815301852959,0.4793783622235505,2.4273759713090257,0.3479862221184003
Rajasthan,2016,248342,984304,1.95,Kharif,30.648688524590163,36.215,25.55565573770492,443.06,2607.17,60.68508196721312,2.725245901639344,0.32815567435325593,1.128951356435442,1.1232815301852959,0.4793783622235505,2.4273759713090257,0.3479862221184003
Rajasthan,2016,248342,984304,3.83,Kharif,30.648688524590163,36.215,25.55565573770492,443.06,2607.17,60.68508196721312,2.725245901639344,0.32815567435325593,1.128951356435442,1.1232815301852959,0.4793783622235505,2.4273759713090257,0.3479862221184003
Rajasthan,2016,248342,984304,4.04,Kharif,30.648688524590163,36.215,25.55565573770492,443.06,2607.17,60.68508196721312,2.725245901639344,0.32815567435325593,1.128951356435442,1.1232815301852959,0.4793783622235505,2.4273759713090257,0.3479862221184003
